Kepler_ID,RA,Dec,Period,Transit_Depth,Duration
3230805,290.2602800,38.3549880,3.91679553,161.3,2.072
3230805,290.2602800,38.3549880,6.65171459,151.5,2.325
3231120,290.3444500,38.3770710,3.900109346,126194.0,3.9037
3231137,290.3473500,38.3778990,3.900140077,543.1,3.77
3231341,290.4132700,38.3437500,12.33343853,536.4,6.221
3231341,290.4132700,38.3437500,8.145159809999999,446.8,5.073
3231341,290.4132700,38.3437500,18.9985279,430.7,4.529
3231341,290.4132700,38.3437500,4.24439049,174.0,3.282
3232249,290.6864000,38.3555980,1.183505016,116.6,1.275
3232859,290.8620000,38.3535800,8.387210055000001,4952.0,1.6477
3233043,290.9111900,38.3355790,0.379463865,1973.3,0.86896
3233043,290.9111900,38.3355790,7.76967007,,4.74
3234598,291.3425900,38.3631290,12.90467523,412.4,3.28
3234598,291.3425900,38.3631290,31.2012202,360.1,4.077
3234843,291.4094500,38.3400190,29.72722,1010.2,3.45
3234843,291.4094500,38.3400190,10.61368712,559.8,3.498
3235282,291.5139500,38.3654710,494.165759,1440.0,2.239
3235672,291.6069000,38.3480610,6.7210783,,7.46
3236705,291.8552200,38.3931310,83.2664103,620.0,2.813
3239171,292.4703400,38.3943410,43.581043,348.7,6.883
3239636,292.5830400,38.3743780,0.528755447,408.5,5.714
3239671,292.5916400,38.3996580,147.97391,1267.1,6.854
3239945,292.6584200,38.3453900,4.393157678,447.2,2.4455
3239945,292.6584200,38.3453900,1071.232624,19045.6,16.1784
3239945,292.6584200,38.3453900,7.40611676,417.9,2.8826
3239945,292.6584200,38.3453900,21.803708,246.4,3.369
3240049,292.6839900,38.3657300,2.945414866,968.7,2.702
3240158,292.7131000,38.3582120,7.42608123,443.3,3.6379
3240158,292.7131000,38.3582120,15.9868932,178.5,4.158
3240158,292.7131000,38.3582120,13.2298203,157.8,3.566
3240159,292.7131700,38.3696590,82.137609997,210772.0,6.11904
3240406,292.7763400,38.3939700,0.934181579,12.1,3.943
3240706,292.8560800,38.3725700,5.48990788,598.9,4.02
3241248,292.9932900,38.3194890,0.978046982,838.8,2.6137
3241344,293.0165400,38.3184510,3.912679136,291510.0,3.556
3241557,293.0780600,38.3590810,1.703359172,57.6,1.914
3241604,293.0911300,38.3521000,1.70336496,316.7,1.7045
3241619,293.0949400,38.3612520,1.703347524,504406.0,3.3039
3241647,293.1015300,38.3406180,0.851678507,67.9,2.028
3241662,293.1056800,38.3743400,1.70332915,98.5,1.663
3242039,293.2034900,38.3418010,59.14382117,,1.74
3244792,293.8506500,38.3977510,3.0570982,144.0,3.571
3245000,293.9009100,38.3086890,20.413812,496.4,5.806
3245638,294.0436400,38.3645400,232.822285,22617.0,0.99
3245661,294.0482800,38.3641090,0.7088055,17575.0,3.6789
3245969,294.1156600,38.3934780,11.39102358,448.6,2.303
3245969,294.1156600,38.3934780,11.39110963,593.4,2.749
3246867,294.3414600,38.3405190,5.32737192,107.7,2.226
3246984,294.3681900,38.3102800,1.626630225,1620.6,2.1145
3247268,294.4335000,38.3554500,86.67856052,8244.1,10.1289
3247268,294.4335000,38.3554500,12.21828097,1843.4,2.6969
3247294,294.4399100,38.3808400,67.41958542,182171.0,7.645
3247396,294.4608800,38.3834610,8.811102200000001,401.1,5.0683
3247404,294.4623100,38.3819120,8.810972100000001,24048.0,4.822
3247503,294.4849900,38.3528590,0.447861451,265.4,0.8541
3248019,294.5968300,38.3701400,1.334104585,61690.8,3.14624
3248033,294.5995500,38.3667720,1.334101467,120.8,2.1033
3248332,294.6646700,38.3330000,7.363572395,129696.0,5.7545
3248501,294.6977200,38.3641590,4.22464216,987.0,1.403
3248696,294.7424600,38.3018110,383.43595,1228.0,11.059
3249334,294.8788800,38.3978120,5.90260586,337.7,1.832
3323289,285.3365800,38.4505200,33.693201537,508772.0,7.44219
3323887,285.5739700,38.4009020,19.270825843,6660.5,4.1281
3323887,285.5739700,38.4009020,38.90787517,6159.1,4.5271
3323887,285.5739700,38.4009020,1.59295975,248.3,1.9313
3324069,285.6409300,38.4187320,22.80265,53.1,19.34
3324644,285.8886400,38.4868580,2.882424694,67298.0,25.91
3324986,286.0158700,38.4113390,1.540411479,107.1,1.703
3326377,286.5580700,38.4053690,13.22714056,812.0,3.2861
3326377,286.5580700,38.4053690,198.7106251,2094.8,8.638
3327980,287.1761200,38.4334980,2.115510941,415163.0,7.2877
3327992,287.1793500,38.4337010,2.115511511,25805.0,8.5116
3327993,287.1800500,38.4141310,2.11552348,359.2,6.712
3328026,287.1896100,38.4316600,2.115498574,444.2,6.738
3328027,287.1896700,38.4238200,2.11548883,169.5,4.008
3328052,287.1981500,38.4289700,2.11547854,222.9,3.665
3328080,287.2058700,38.4980550,4.76559056,67.5,2.2
3329204,287.6168800,38.4023210,51.59809554,5869.2,2.0153
3329643,287.7714800,38.4987110,1.015044104,158.2,10.994
3329985,287.8878500,38.4925500,146.355097,820.0,5.034
3330684,288.1170300,38.4377330,1.26132769,109.7,1.244
3335813,289.6975700,38.4088520,3.711012492,7559.8,3.3394
3335816,289.6983000,38.4066090,3.711013336,24989.1,3.31024
3336283,289.8276700,38.4426190,0.576441813,60.8,2.027
3336476,289.8781400,38.4272690,1.89132292,16.0,5.607
3336765,289.9558100,38.4636310,1.844857057,85.6,1.6557
3336845,289.9761700,38.4504890,0.996864568,86.7,1.098
3337061,290.0331400,38.4268610,6.5583706,136.0,3.286
3337061,290.0331400,38.4268610,6.5588346,41.2,3.034
3337351,290.1156900,38.4041900,7.047103499,71318.0,3.3208
3337425,290.1349200,38.4042210,7.04710032,400.9,2.926
3337432,290.1382100,38.4911840,2.97600846,103.2,4.274
3337438,290.1408400,38.4938090,2.97606298,72.2,4.124
3337548,290.1663200,38.4764400,2.97586085,105.9,4.513
3338660,290.4742100,38.4273680,1.873380717,538716.0,10.1083
3338674,290.4771400,38.4269100,1.87337894,5444.0,9.1328
3338885,290.5485500,38.4952810,1.970340203,403.2,1.7901
3338885,290.5485500,38.4952810,5.05821338,748.3,1.132
3339538,290.7394400,38.4141390,14.658013949,129645.0,3.03316
3340070,290.8940700,38.4350320,10.9110487,401.9,7.033
3340165,290.9241000,38.4383390,26.092284,122.4,6.623
3340312,290.9635300,38.4725420,30.5528972,865.2,5.269
3340313,290.9639600,38.4695010,30.5528701,63521.0,5.3367
3341760,291.3459500,38.4643780,0.523493764,54.0,0.9015
3341934,291.3862300,38.4914700,18.839487435,182722.0,5.62797
3341982,291.3985600,38.4463810,514.14221,1491.0,4.153
3342463,291.5236500,38.4051900,34.10787519,,4.1
3342467,291.5248700,38.4558490,88.18046820000001,1138.6,5.033
3342592,291.5563000,38.4462890,17.177328207,24419.2,7.6702
3342794,291.6071800,38.4103890,14.17222858,246.8,2.6297
3342794,291.6071800,38.4103890,4.92031063,81.0,4.046
3342952,291.6501800,38.4093700,1.039046871,24.4,1.689
3342970,291.6535300,38.4946590,2.711504086,837.5,3.0099
3342970,291.6535300,38.4946590,7.21203748,950.4,4.0491
3343281,291.7302600,38.4114610,21.8660922,301.6,2.03
3343866,291.8665500,38.4090810,0.555973803,75.3,1.271
3344419,291.9998800,38.4376980,0.651784374,2779.3,2.0141
3344427,292.0023800,38.4352000,1.303570451,332340.0,2.28163
3345675,292.3006900,38.4021420,120.00336404,39596.0,3.3803
3345973,292.3829300,38.4005700,15.3466028,238.5,4.966
3346154,292.4274900,38.4729120,1.952711161,403.0,0.872
3346543,292.5293900,38.4890790,12.4701111,89.7,3.616
3347485,292.7797200,38.4485510,7.544804312,6501.7,8.267799999999999
3347807,292.8591600,38.4319310,324.18028,87.9,18.15
3348082,292.9227600,38.4772800,3.98216698,381.3,2.396
3348082,292.9227600,38.4772800,11.63486009,292.3,5.466
3348082,292.9227600,38.4772800,33.1981761,336.7,4.709
3348090,292.9243200,38.4422800,2.43585046,60.5,2.088
3348093,292.9253200,38.4809910,7.964400574,190903.0,4.4761
3348216,292.9600800,38.4314310,32.510844,361.9,3.254
3348285,292.9777500,38.4207800,0.803835923,52.6,1.397
3351888,293.8719200,38.4229390,1.625522174,7969.0,2.38963
3352751,294.0718700,38.4269220,3.495457889,114625.0,6.9796
3353050,294.1496600,38.4582710,5.0800579,222.8,5.207
3353454,294.2507900,38.4042360,1.6911935,2801.0,9.478999999999999
3354846,294.5762300,38.4569700,18.5525162,771.5,4.385
3355104,294.6310400,38.4045490,47.0628978,1647.0,1.545
3356156,294.8641400,38.4801830,624.90338,249.0,12.169
3356193,294.8725600,38.4344600,5.8229815,281.6,2.8
3425363,285.5293000,38.5481410,25.5338535,368.0,2.076
3425851,285.7287900,38.5069730,110.3783828,489.8,12.211
3426367,285.9288900,38.5209810,2.10433534,242.1,1.1168
3427776,286.4525800,38.5383420,4.01668015,38007.0,2.2828
3428127,286.5907600,38.5583000,339.18998,822.0,5.117
3428359,286.6825300,38.5488200,77.66967809,,3.01
3428468,286.7233600,38.5956610,114.90862419,196112.0,7.66397
3433668,288.5491300,38.5652310,15.0219784,96.9,5.068
3437739,289.7905600,38.5290600,1.89134156,68.4,5.891
3437776,289.7990700,38.5550610,10.29767658,655.5,6.649
3437776,289.7990700,38.5550610,0.635587392,147.7,4.7
3438507,290.0004000,38.5398900,8.39842977,340.1,6.344
3438975,290.1201800,38.5095100,2.976020742,114.9,3.73
3438976,290.1202100,38.5348210,2.97599368,55.0,4.023
3439031,290.1326900,38.5136800,2.976012511,449091.0,6.52033
3439096,290.1488000,38.5132790,2.97601892,306.1,5.5
3439126,290.1572300,38.5243800,2.9761504,259.5,6.079
3440118,290.4406700,38.5235600,19.57783279,432.6,1.9857
3440230,290.4712500,38.5285610,2.881100027,662832.0,9.43866
3440861,290.6668100,38.5683290,3.50376155,,3.16
3440978,290.7030000,38.5670320,38.103908,961.1,3.837
3441340,290.8172300,38.5391200,0.806277023,70.8,7.275
3441784,290.9443700,38.5388680,52.56901867,26900.0,6.7507
3441795,290.9484600,38.5659100,349.73652,886.0,3.428
3442054,291.0188000,38.5698590,117.6813778,45362.0,12.7591
3442055,291.0190400,38.5455700,29.6193891,314.7,4.9595
3443582,291.4224900,38.5352290,1.085965104,10578.7,10.716
3443790,291.4762900,38.5005800,1.665784138,2006.2,1.8946
3444098,291.5580700,38.5462190,0.72359699,495.6,1.326
3444588,291.6924700,38.5728990,0.9283100359999999,376.2,1.1899
3445812,291.9837000,38.5954090,0.605556082,101.7,1.2399
3446451,292.1374500,38.5994190,0.64234875,103.7,1.3699
3446746,292.2150900,38.5485920,13.14496741,300.8,3.6399
3447722,292.4797100,38.5149190,16.08832318,597.8,5.731
3447722,292.4797100,38.5149190,10.30067919,271.8,4.885
3447722,292.4797100,38.5149190,35.6757453,471.2,7.381
3447722,292.4797100,38.5149190,1.00861677,,0.91
3448130,292.5878000,38.5220300,78.54611060000001,658.7,8.689
3448323,292.6401700,38.5135690,0.513482156,91.6,2.732
3448456,292.6729400,38.5899700,0.776950288,396.0,1.288
3449540,292.9369500,38.5930710,1.606003121,402550.0,4.88602
3449870,293.0076000,38.5036700,61.438007,253.0,3.861
3450040,293.0540800,38.5417900,1.166960319,97.8,1.6823
3453214,293.8161900,38.5635680,19.620346923,21724.6,2.0038
3458028,294.9589200,38.5915720,1.442592305,166.0,2.9698
3458687,295.0877400,38.5620610,0.98376204,55.0,10.052
3458919,295.1402900,38.5975420,0.892061734,75590.0,2.24307
3459199,295.2028800,38.5195500,1.570518376,2213.2,3.2035
3459529,295.2745400,38.5647810,231.364508,1488.0,4.747
3526331,285.3162800,38.6866190,2.23755641,101.1,2.089
3529290,286.5101900,38.6183090,8.9539656,70.4,4.898
3529290,286.5101900,38.6183090,13.7281373,106.6,5.304
3530668,287.0396700,38.6403080,1.946198513,130722.0,4.0336
3531231,287.2452400,38.6880800,62.060783,472.9,28.203
3531558,287.3627900,38.6496010,24.99324319,269.6,5.9409
3532510,287.7237900,38.6242290,106.779168,163.0,1.905
3532985,287.9151600,38.6407810,5.288547653,2185.3,3.2646
3533469,288.1060800,38.6590610,10.21507506,258.6,3.395
3533483,288.1090400,38.6520120,308.185801,708.7,3.689
3534076,288.3143600,38.6932910,272.0868353,5572.0,2.7145
3534118,288.3278500,38.6276210,178.4129899,37510.0,2.9298
3534118,288.3278500,38.6276210,178.44973004,,12.86
3539231,289.9041700,38.6513710,91.95723,308.4,10.471
3540873,290.3548000,38.6725310,444.04257,417.4,10.9
3541800,290.6213400,38.6954990,4.66229074,345.4,3.73
3541946,290.6731300,38.6910100,17.79001678,871.4,4.4116
3541946,290.6731300,38.6910100,49.5674085,730.0,4.002
3541946,290.6731300,38.6910100,1.311842968,245.1,1.7876
3542117,290.7206100,38.6975780,12.5748872,731.0,3.549
3542222,290.7491800,38.6591110,0.504426087,614.5,1.6276
3542542,290.8492100,38.6318400,3.47148164,122.7,4.679
3542573,290.8592500,38.6338080,3.471399214,92284.9,5.07707
3542574,290.8593100,38.6365930,3.47140045,,1.55
3542588,290.8614200,38.6411290,3.47143963,99.8,3.663
3542928,290.9614600,38.6734390,484.172005,518.2,4.566
3543270,291.0576200,38.6453400,4.176929219,70355.0,5.2003
3544595,291.4183000,38.6723590,4.72674037,273.1,2.9267
3544640,291.4314300,38.6543880,30.8278245,641.3,4.214
3544678,291.4428100,38.6235810,6.3762199,,2.24
3544689,291.4450700,38.6372110,1.922861499,1916.2,3.5734
3544694,291.4462600,38.6397780,1.922862476,101272.0,3.4594
3545135,291.5742200,38.6559490,8.48299282,69.1,2.505
3545478,291.6641800,38.6192550,75.1122132,3751.5,4.9458
3545583,291.6910400,38.6149900,407.59415,462.4,7.3
3545626,291.7004700,38.6951290,9.781841930000001,,2.3
3545749,291.7262000,38.6866000,277.77499,1078.0,7.07
3545840,291.7520400,38.6625400,54.2916336,97.8,3.364
3546060,291.8080100,38.6227000,9.693108369999999,1130.7,2.734
3546821,292.0074200,38.6173290,561.08191,229.1,14.94
3547091,292.0784900,38.6314810,3.305577989,17971.0,2.5903
3547178,292.1007100,38.6149900,8.1770751,44.3,4.608
3547315,292.1373300,38.6023480,0.64234865,39597.0,2.1184
3547760,292.2528400,38.6089900,9.848091699999999,141.9,3.079
3547760,292.2528400,38.6089900,5.78901936,110.3,3.102
3548044,292.3264500,38.6575810,34.7630543,293.7,4.309
3548044,292.3264500,38.6575810,67.968656,321.8,7.948
3548044,292.3264500,38.6575810,445.21685,211.6,16.37
3548622,292.4754900,38.6913110,569.45051,425.4,9.630000000000001
3548639,292.4788800,38.6579210,13.8452726,93.2,2.555
3548645,292.4809000,38.6541210,211.330867,531.0,4.66
3550372,292.9077100,38.6830900,0.681180633,156.4,0.8844
3550434,292.9220000,38.6702920,1.1910489,1391.1,1.3738
3553900,293.7744800,38.6543810,12.5747207,323.3,2.896
3554031,293.8044100,38.6391300,8.707983090000001,1419.6,2.4904
3554031,293.8044100,38.6391300,14.8623076,840.0,3.161
3554031,293.8044100,38.6391300,4.17634276,531.5,2.335
3554600,293.9411600,38.6011010,7.544039,322.6,6.222
3554819,293.9984400,38.6174390,43.22793081,,1.39
3555178,294.0819100,38.6308590,528.10984,89.8,18.01
3556220,294.3504900,38.6021310,0.796722833,107.1,2.4551
3556229,294.3519600,38.6047020,0.7967202,167719.0,4.25304
3556742,294.4725300,38.6755100,0.823014905,850.5,3.5426
3557341,294.6189300,38.6118890,0.393727296,903.5,3.02
3557493,294.6512100,38.6364590,0.393726813,564.6,2.95
3557560,294.6712600,38.6989710,7.4299322,164.9,4.013
3558803,294.9405800,38.6356890,1.353414369,610.2,13.416
3558849,294.9498300,38.6051900,160.850075,428.1,9.427
3558981,294.9774500,38.6783520,2.98786272,42789.0,2.5814
3559860,295.1672100,38.6370810,33.0257179,507.1,6.032
3559860,295.1672100,38.6370810,58.940569,570.3,4.769
3559935,295.1829200,38.6542280,29.9111886,942.0,6.6436
3559935,295.1829200,38.6542280,265.29617,608.0,4.1
3560301,295.2668200,38.6112400,4.6484156,128.4,38.1939
3561464,295.4981100,38.6445010,7.31945294,166.8,4.881
3561464,295.4981100,38.6445010,35.8007112,417.4,8.218999999999999
3561464,295.4981100,38.6445010,4.32710579,84.1,3.872
3629119,286.0439500,38.7088010,331.55459,288.7,5.35
3629330,286.1307700,38.7796290,85.272459,767.8,13.31
3629967,286.4023100,38.7385410,85.65424760000001,476.0,6.866
3632089,287.2356900,38.7541620,31.7787564,262.0,8.093
3632089,287.2356900,38.7541620,5.32784157,87.2,4.696
3632330,287.3289200,38.7078020,63.12379762,,1.87
3632418,287.3618200,38.7140160,2.785821236,68.9,3.5599
3634051,287.9754600,38.7402800,453.54212,861.0,17.026
3634051,287.9754600,38.7402800,122.8054416,313.0,2.663
3634169,288.0155300,38.7098620,2.9590637,23.6,28.81
3640905,290.1071800,38.7022290,30.1599411,175.9,7.874
3640905,290.1071800,38.7022290,51.0771048,141.5,11.233
3641216,290.1908600,38.7795300,358.54455552,,11.46
3641726,290.3336200,38.7282300,9.029306890000001,1019.8,3.1449
3642289,290.4951200,38.7954790,6.002548291,202.0,4.1628
3642289,290.4951200,38.7954790,11.44865823,75.2,4.953
3642335,290.5101900,38.7435420,60.8660974,714.3,4.397
3642741,290.6365100,38.7076680,7.258450123,3714.7,5.7297
3644071,291.0321700,38.7039110,1295.362215,8708.0,28.297
3644071,291.0321700,38.7039110,359.047933,5622.7,16.637
3644174,291.0622600,38.7871510,1.806631432,217.5,1.102
3644399,291.1290900,38.7405280,119.669671,421.9,20.67
3644505,291.1612900,38.7106020,119.72007,115.6,9.48
3644523,291.1667500,38.7801900,119.67747,3254.1,32.274
3644542,291.1705900,38.7652090,119.67980316,299046.0,32.1928
3644601,291.1886600,38.7512590,359.00688,2015.8,32.16
3644601,291.1886600,38.7512590,119.686505,842.7,29.33
3644602,291.1892700,38.7311590,359.08368,618.7,15.67
3644631,291.1955900,38.7880780,358.96247,670.8,23.49
3644649,291.1997100,38.7113300,598.31791,283.2,16.07
3644653,291.2008100,38.7478490,119.682075,1704.1,31.28
3644738,291.2276000,38.7713510,358.96844,807.8,21.71
3645282,291.3591000,38.7189100,0.673684895,51.1,1.161
3645438,291.3993800,38.7877500,7.298142,370.5,3.024
3645438,291.3993800,38.7877500,386.370512,1336.4,11.007
3645438,291.3993800,38.7877500,17.3695112,314.0,4.012
3646449,291.6590600,38.7121580,65.752109,382.5,6.854
3646515,291.6760300,38.7949100,249.61377295,,3.2
3647097,291.8247100,38.7799110,59.9655175,310.1,1.89
3648437,292.1661700,38.7390520,17.50441726,725.4,4.2585
3650049,292.5808700,38.7091100,397.73699,1131.5,11.76
3654095,293.6244200,38.7324790,1.303576682,245.5,1.021
3654719,293.7773700,38.7754590,25.9200092,331.4,5.609
3654950,293.8328900,38.7363400,4.067371428,63446.7,5.8962
3655326,293.9252900,38.7389790,15.066491533,106051.0,6.2852
3655332,293.9259900,38.7379800,15.06649901,36348.0,5.9885
3656121,294.1107500,38.7102320,31.1588249,959.0,5.1803
3656121,294.1107500,38.7102320,76.73245559999999,685.7,6.243
3656322,294.1602800,38.7674290,1.831829703,40509.0,7.289
3656700,294.2581800,38.7069280,0.738527259,422.9,1.2174
3657176,294.3761900,38.7578700,17.4166143,314.2,2.445
3657758,294.5112600,38.7905010,3.609313059,1375.1,1.7752
3657758,294.5112600,38.7905010,2.3702932,224.8,1.666
3659940,295.0046400,38.7754780,0.89627093,66994.0,2.2033
3660581,295.1442000,38.7998310,4.72519164,98.8,3.751
3660924,295.2166400,38.7743300,4.24153629,188.1,2.971
3661886,295.4220000,38.7356910,27.0142622,287.6,5.385
3661886,295.4220000,38.7356910,12.50945798,155.3,3.479
3662635,295.5693400,38.7260590,0.939375593,100893.0,2.8424
3662838,295.6088000,38.7357410,24.85466504,776.2,9.182
3662838,295.6088000,38.7357410,53.34418038,,3.62
3663141,295.6632400,38.7182430,2.31894284,66.5,5.321
3663173,295.6691300,38.7958410,174.636181,2500.9,15.679
3663494,295.7333400,38.7920110,5.11683678,161.4,3.119
3663850,295.8020300,38.7979320,141.400279,790.1,3.031
3728432,285.1196900,38.8664210,3.90863457,867.2,1.7704
3728701,285.2198500,38.8058820,51.1319346,382.3,6.019
3730176,285.8573000,38.8200680,399.49671,139.3,5.351
3730335,285.9194300,38.8718150,0.596087893,105.1,0.7159
3732035,286.6137100,38.8919720,138.944022,530.2,10.611
3732821,286.9171100,38.8722190,13.73474071,746.4,2.769
3732894,286.9464700,38.8851890,1.540379557,76.9,2.026
3732972,286.9774500,38.8987620,1.540398683,73.0,1.5676
3733628,287.2187200,38.8625220,13.89963233,1121.7,3.5791
3733638,287.2235100,38.8176120,10.0714369,49.5,6.891
3734418,287.5296300,38.8945080,3.97599629,206.0,2.2029
3734418,287.5296300,38.8945080,6.6254781,122.0,2.358
3734501,287.5589000,38.8808100,31.1911468,228.4,7.003
3734868,287.6967500,38.8864520,10.328035714,16917.7,7.7915
3735629,287.9879500,38.8917500,4.664186517,555376.0,4.0639
3735634,287.9895900,38.8903810,4.664188563,11360.5,3.773
3742855,290.2661400,38.8379170,6.397185875,18887.0,5.8638
3745559,291.0620400,38.8633120,30.2541186,576.3,2.134
3745690,291.0972300,38.8756100,13.54057461,461.0,4.4673
3745690,291.0972300,38.8756100,1.732346403,182.4,2.2139
3745690,291.0972300,38.8756100,7.0257409,190.7,2.245
3746248,291.2598000,38.8979990,0.6224069800000001,155.8,1.186
3747262,291.5340000,38.8162610,1.312459403,36.9,1.459
3747817,291.6768200,38.8749080,184.77271,951.4,9.568
3747817,291.6768200,38.8749080,14.2378417,193.0,4.86
3748239,291.7870500,38.8631520,112.951287,555.6,4.284
3748855,291.9335600,38.8272020,4.37198905,103.7,2.177
3748855,291.9335600,38.8272020,6.72876606,117.4,2.277
3749134,292.0068100,38.8207280,11.30123036,277.1,4.022
3749365,292.0683000,38.8422700,1.97376085,30222.4,1.82542
